"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000286449.1",131.874855297439,-1.30717205721652,0.153739274071959,-8.50252523375832,1.85510318296092e-17,7.62163396966119e-17,NA
"ENSG00000168124.2",2.86463127135445,2.98847688521916,0.351491414637579,8.50227561973473,1.85909764713129e-17,7.63738710361388e-17,"OR1F1"
"ENSG00000111536.5",2.06924057128896,1.71219236197244,0.20138414393434,8.50212101371143,1.86157599463207e-17,7.64690967835469e-17,"IL26"
"ENSG00000009765.15",201.961935782825,-1.71058713831417,0.201200265012469,-8.50191294831625,1.86491644665931e-17,7.65931191041622e-17,"IYD"
"ENSG00000154975.14",6.42427776697616,2.44787782780142,0.288030302438878,8.49868158688227,1.91756100907393e-17,7.87213600548455e-17,"CA10"
"ENSG00000105374.10",456.735017700639,1.09488095484158,0.128841906688665,8.49786364530651,1.93111761724952e-17,7.92574281898424e-17,"NKG7"
"ENSG00000233947.1",0.708281508015777,1.45072783201845,0.170727231966893,8.49734289782062,1.93979773700837e-17,7.96068284722186e-17,"ASS1P3"
"ENSG00000203645.2",1.86197841083963,1.59412678167292,0.187631815524584,8.49603665143906,1.96174076358572e-17,8.05004145883422e-17,"LINC00501"
"ENSG00000254054.3",2.79937496958149,1.32688721638525,0.156194679270279,8.49508589270959,1.97786594792736e-17,8.11551311812185e-17,NA
"ENSG00000273492.6",38.6014422310649,1.06999823522548,0.125981652278211,8.49328625141818,2.00874733612979e-17,8.24080645371828e-17,"APP-DT"
"ENSG00000231606.2",7.06841704391174,-1.51937925415424,0.178911499398338,-8.49235101859725,2.02498305790494e-17,8.30669824363982e-17,NA
"ENSG00000265706.1",1.72799024610671,1.49895832281025,0.176514140406652,8.49200137369709,2.03108611681897e-17,8.33030047757342e-17,"SNORD53B"
"ENSG00000267582.1",3.58614313793615,1.46190068455118,0.172150116035296,8.49201103211248,2.03091728549216e-17,8.33030047757342e-17,NA
"ENSG00000236641.2",3.75314029442715,1.17288431002214,0.138167272860924,8.48887211664616,2.08652170553463e-17,8.55104508180042e-17,NA
"ENSG00000164120.14",1080.66449458237,-1.59085621142044,0.187417245005739,-8.48831286241418,2.09658509281899e-17,8.59154879447102e-17,"HPGD"
"ENSG00000197587.11",59.6424382378647,1.29518103036648,0.152589109368412,8.48803060537822,2.10168227882491e-17,8.61169641092313e-17,"DMBX1"
"ENSG00000115607.9",44.4572293097901,1.01975329826782,0.120186761154869,8.48473898846313,2.16203480082077e-17,8.85747023597422e-17,"IL18RAP"
"ENSG00000147573.17",23.688637286603,1.57688415733186,0.18586726120892,8.48392636269274,2.17719573688555e-17,8.91804957093808e-17,"TRIM55"
"ENSG00000260142.1",0.670035743155063,3.34527742453498,0.394350382683571,8.48300793261623,2.19445692974983e-17,8.98720951640161e-17,NA
"ENSG00000185198.12",2.01646558503199,-1.91475158367917,0.225761764466589,-8.48129260596092,2.22705753528229e-17,9.11915616391951e-17,"PRSS57"
"ENSG00000108702.4",1.99063849764362,1.75861983842378,0.207367630800989,8.48068636185334,2.23869340384856e-17,9.16601462602612e-17,"CCL1"
"ENSG00000272046.1",5.62069139358195,4.23957718519864,0.499925425109194,8.48041922307239,2.24383971732974e-17,9.18629675483372e-17,NA
"ENSG00000122188.13",197.995430508619,1.14093591593623,0.134550748342059,8.47959546858635,2.25978259507565e-17,9.24997876492468e-17,"LAX1"
"ENSG00000259042.3",3.24834674685643,-1.46731805742463,0.173043417757408,-8.4794791760394,2.26204229575506e-17,9.25843369304534e-17,NA
"ENSG00000236256.9",6.69863018193354,1.35146497296568,0.159387358836431,8.47912270353006,2.26898287499609e-17,9.28604414348939e-17,"DIAPH2-AS1"
"ENSG00000226468.2",1.66459377524954,2.26607652129507,0.267294355392342,8.47783155753089,2.29429802727927e-17,9.38884321864468e-17,NA
"ENSG00000233670.7",2.3359953829418,2.15012293668984,0.25367758114344,8.47580983308916,2.33449829183639e-17,9.55037545615027e-17,"PIRT"
"ENSG00000251629.7",2.42983297406179,2.08441541184368,0.24592532803347,8.47580616649618,2.33457182654274e-17,9.55037545615027e-17,"LINC02241"
"ENSG00000248359.2",11.4925824373906,2.54764732837111,0.30060582792367,8.47504303548637,2.34992650640533e-17,9.61236449742244e-17,NA
"ENSG00000250523.1",0.707958537244431,1.95517411326215,0.230733821384869,8.47372137091633,2.37675529465752e-17,9.71960635763085e-17,NA
"ENSG00000258927.2",2.10747565256833,2.72062503970812,0.321161775950461,8.47119814198491,2.42881682246873e-17,9.92825199837703e-17,NA
"ENSG00000259033.2",29.5605839410614,-1.05759111478298,0.12484962313755,-8.4709195607087,2.4346332776394e-17,9.95117486164309e-17,NA
"ENSG00000273584.1",2.10938521690348,1.64501457647213,0.194263056010654,8.46797435525731,2.49697266723562e-17,1.02033535203483e-16,NA
"ENSG00000142102.16",4610.07994115314,-1.12371609140994,0.132704453672681,-8.46780993636896,2.50049885982059e-17,1.02160117484805e-16,"PGGHG"
"ENSG00000186115.13",7.01010535514594,-1.93499518888166,0.228519137420402,-8.46754110279126,2.50627495758616e-17,1.02387333078396e-16,"CYP4F2"
"ENSG00000227653.1",0.581802044062698,1.59179629439009,0.187996871374129,8.46714247293132,2.5148640687574e-17,1.02729418234396e-16,NA
"ENSG00000285800.1",1.8117010098153,-2.64025227377082,0.311880705105189,-8.46558389330414,2.54872576661677e-17,1.04094797561369e-16,NA
"ENSG00000211952.3",131.180022980086,1.44792651255846,0.171037056159614,8.46557199398495,2.54898601368871e-17,1.04096511119957e-16,"IGHV4-28"
"ENSG00000248884.1",9.04449369745099,1.43816398040402,0.169889972918366,8.46526699427447,2.55566554247945e-17,1.04360355132914e-16,NA
"ENSG00000286892.1",3.52345673957124,1.68672792668406,0.199311446052598,8.46277501914736,2.610890960836e-17,1.065880979791e-16,NA
"ENSG00000276704.1",3.03877360312595,1.09817177381681,0.129800365287694,8.46046751396102,2.66307729154702e-17,1.0869996302491e-16,NA
"ENSG00000236908.2",20.0546854577574,-1.02276483322019,0.120891537092688,-8.46018553338463,2.66952468497866e-17,1.08953803194606e-16,NA
"ENSG00000270427.1",16.4529099390534,1.01780156569449,0.120367991243621,8.4557493664116,2.77300662286103e-17,1.13128896248074e-16,NA
"ENSG00000143520.6",2.91327125663292,2.13720657363964,0.252758034174794,8.45554358189722,2.77790180262995e-17,1.1331890783748e-16,"FLG2"
"ENSG00000252297.1",1.89965169199773,1.44779690141105,0.171273586251126,8.45312422715462,2.83609639297362e-17,1.15663156325779e-16,"RNU6-875P"
"ENSG00000280336.1",3.15390405644775,1.70694957958085,0.201933870749593,8.45301272760495,2.83880717508765e-17,1.15763808584235e-16,NA
"ENSG00000089250.19",12.8300316642092,1.31751859837779,0.155913241396814,8.4503316496678,2.90476489040006e-17,1.18423119884165e-16,"NOS1"
"ENSG00000188512.6",1.34626054917019,1.23182659624587,0.145811729160046,8.44806246618058,2.96176908974513e-17,1.20716138959552e-16,"CYCSP3"
"ENSG00000235627.1",0.703863677385546,1.52483889567652,0.180554139389606,8.44532781597528,3.03193420660931e-17,1.2355481670704e-16,"SNRPFP4"
"ENSG00000182348.7",9.20666650479763,-3.02137094061705,0.357799761272191,-8.44430675379514,3.05855073081766e-17,1.24607525587784e-16,"ZNF804B"
"ENSG00000201431.1",1.13385088775385,-2.9064900966664,0.34422360899404,-8.44361055059626,3.07683103268063e-17,1.25330863120732e-16,"RNU6-1277P"
"ENSG00000224961.3",3.72937715627241,1.380956250912,0.163558869501408,8.44317556804894,3.08830709393257e-17,1.25776838661169e-16,NA
"ENSG00000272057.1",1.44208923044886,1.55747100258594,0.184467053810986,8.44308493256362,3.09070362323838e-17,1.25863692298351e-16,NA
"ENSG00000244048.1",0.560871410891555,1.94669017595212,0.230567740301909,8.44302925206752,3.09217680327152e-17,1.25912932471701e-16,"RPS18P6"
"ENSG00000250066.1",0.559007162617436,2.8497666370534,0.337592701868142,8.44143437131074,3.13466909411715e-17,1.27599628758997e-16,NA
"ENSG00000251257.2",7.24777952463557,-1.0090573313773,0.119544806445397,-8.44082952142458,3.15093428112413e-17,1.28250770795465e-16,"EGFLAM-AS5"
"ENSG00000275152.5",5.47006580597367,-1.19901468196194,0.14205043109998,-8.44076763919169,3.15260306097806e-17,1.28307742740344e-16,"CCL16"
"ENSG00000146276.12",6.16053787779037,1.40957738362146,0.167055271561973,8.43779050156192,3.23392597803593e-17,1.3158381238447e-16,"GABRR1"
"ENSG00000237452.3",2.45195648953913,1.14016341017009,0.135126454502437,8.43775124840211,3.23501191505903e-17,1.31616767505691e-16,"MEIOSIN"
"ENSG00000258342.2",0.694879262702333,2.48689947359172,0.29478002347758,8.43645863194276,3.27097376511866e-17,1.33045825603218e-16,NA
"ENSG00000095627.9",290.795203719902,1.84217129198262,0.218372680677577,8.43590547254651,3.28648342788117e-17,1.33665275245518e-16,"TDRD1"
"ENSG00000237632.3",1.0676612503207,1.26943596476097,0.150491241912907,8.43528134013025,3.30407017442158e-17,1.34369089551119e-16,NA
"ENSG00000286966.1",0.721718939912715,2.17946847525585,0.258452736812438,8.43275448399494,3.37622547233368e-17,1.37268363968946e-16,NA
"ENSG00000228399.1",3.76581830204207,1.05555495183543,0.125179270978309,8.43234621504013,3.38802871030058e-17,1.37736509043567e-16,"RPS20P6"
"ENSG00000250377.2",0.503715709284422,2.3098347961967,0.273967874117428,8.43104252145513,3.42599226783696e-17,1.39244262572523e-16,NA
"ENSG00000179219.5",3.1834314307854,1.43009920603682,0.169676492136738,8.42838738606367,3.50461212907668e-17,1.42415371622735e-16,"LINC00311"
"ENSG00000220891.1",4.02930595926492,2.34480020064698,0.278306437007549,8.42524601967211,3.59993044694243e-17,1.46276314948316e-16,"LL22NC03-63E9.3"
"ENSG00000254826.1",1.2321076357374,2.28499710733803,0.271272264302577,8.42326108499371,3.66147299436029e-17,1.48688293180668e-16,NA
"ENSG00000233451.1",2.4284291738087,-3.53914192937218,0.420325149136446,-8.42000992955885,3.76452401036486e-17,1.52834034124186e-16,NA
"ENSG00000285231.1",0.901533357890948,1.54848543155135,0.183905239368432,8.42001803140116,3.76426368584785e-17,1.52834034124186e-16,"OOSP3"
"ENSG00000226012.1",8.12424291503243,1.21487635232329,0.144296894031499,8.41928276057062,3.78796152897214e-17,1.53746294520465e-16,NA
"ENSG00000250934.2",4.68565715559019,1.2762865024837,0.151641807147356,8.41645537264988,3.88046738730088e-17,1.57460728640416e-16,"LOC105374088"
"ENSG00000211655.3",171.483794471523,1.80505222060283,0.214486362109991,8.41569693683917,3.90565849014162e-17,1.58442481003304e-16,"IGLV1-36"
"ENSG00000269986.1",1.22353726416126,2.09642618013017,0.249131739988236,8.41493010978515,3.9312922981184e-17,1.59468812368469e-16,NA
"ENSG00000162951.11",2.67143496104851,1.87194477381948,0.222582207874316,8.41012761845052,4.09564851773875e-17,1.66036887584296e-16,"LRRTM1"
"ENSG00000235263.1",1.60804142469802,-2.38638090823777,0.283796047127235,-8.40878839714027,4.14267715780302e-17,1.67929144529201e-16,NA
"ENSG00000211595.2",5.89702052518119,1.7035800926562,0.202595744097766,8.40876544688966,4.14348771298587e-17,1.67947725090656e-16,"IGKJ3"
"ENSG00000197444.10",86.0858255931457,1.67869754792341,0.199638631735808,8.40868089170696,4.14647537657027e-17,1.68054539590776e-16,"OGDHL"
"ENSG00000272154.5",2.3439620155491,1.56003189616835,0.185577763871244,8.40635140560653,4.22962608912555e-17,1.71351779213431e-16,NA
"ENSG00000187021.15",1.67992999782518,1.87987706047156,0.223643275947099,8.40569452629653,4.25336915328923e-17,1.72284392094541e-16,"PNLIPRP1"
"ENSG00000135218.19",5128.66998968705,-1.24858214562321,0.148565915096949,-8.40423016819455,4.30677298040454e-17,1.74403093679137e-16,"CD36"
"ENSG00000229271.1",0.747081417742049,2.37593494130963,0.282769256128046,8.40238070376979,4.37516732376447e-17,1.77127603504845e-16,NA
"ENSG00000283138.1",5.00507962216846,-1.34639775226988,0.160247542051488,-8.40198691994464,4.38986745007688e-17,1.77707647785922e-16,NA
"ENSG00000213352.3",4.90120291457173,1.072747889595,0.127686936122398,8.40139110681364,4.41220209192295e-17,1.78566308374378e-16,NA
"ENSG00000179639.10",173.433410976944,-1.04400393418948,0.12426676059055,-8.40131286297381,4.4151434531661e-17,1.78670184870275e-16,"FCER1A"
"ENSG00000109208.5",1.8838517384016,4.87935875591807,0.580870199459032,8.40008449471542,4.46157490752942e-17,1.80457271090208e-16,"SMR3A"
"ENSG00000227487.4",7.35072455622836,1.54369690892857,0.183810104576266,8.39832452349249,4.52894111164366e-17,1.83135431858688e-16,NA
"ENSG00000280167.1",1.09723437492217,1.67770948715942,0.199826660255833,8.39582408579263,4.62637856751828e-17,1.8704375985523e-16,NA
"ENSG00000270236.1",0.849194118211026,1.68142216578507,0.200323759649503,8.3935234079421,4.71785676716417e-17,1.90645229773543e-16,NA
"ENSG00000183566.10",7.65975523484691,-3.01262141308825,0.358934049241817,-8.39324499710146,4.72904708420892e-17,1.91065041349378e-16,NA
"ENSG00000286622.1",2.77660557978375,1.06652426221607,0.127075827413293,8.39281776814541,4.74626985943406e-17,1.91744638077628e-16,NA
"ENSG00000239443.1",1.37082878802764,1.05283390320108,0.125461843576829,8.39166612880483,4.79300437789638e-17,1.93599864279811e-16,NA
"ENSG00000223446.2",1.88866063982576,-1.50876176194564,0.17986831544384,-8.38814639600444,4.93866983144243e-17,1.99382279251604e-16,"LOC101927993"
"ENSG00000171517.6",266.375076980629,1.48221574054267,0.176767155729248,8.38513090527385,5.06693376860592e-17,2.04456651399146e-16,"LPAR3"
"ENSG00000259717.1",1.92063342161421,1.2558017019576,0.149782426088393,8.38417252780041,5.10838228633267e-17,2.06076834521907e-16,NA
"ENSG00000134917.10",125.694125818956,-1.22349788822279,0.145935190198267,-8.38384413355369,5.12266167684087e-17,2.06635397888268e-16,"ADAMTS8"
"ENSG00000269924.1",9.28846705128021,1.10441815982982,0.131738246388559,8.38342842800842,5.14079405139056e-17,2.07349273389717e-16,NA
"ENSG00000272502.1",6.84491764790014,1.07941129354408,0.128768266795775,8.38258773224006,5.17765746648164e-17,2.08818463805912e-16,NA
"ENSG00000244137.1",13.1628314618299,-1.172640237816,0.139900971688775,-8.38193061606939,5.20665258783981e-17,2.09916843047275e-16,"CAPN9-AS1"
"ENSG00000237090.1",0.575330273577855,1.91872427766144,0.228949564144497,8.38055440214981,5.26789769032079e-17,2.12350158206532e-16,NA
"ENSG00000200204.1",1.40079226693601,2.24324695968979,0.267728948652101,8.37879867299958,5.3470646410104e-17,2.15486750220454e-16,"RNU1-22P"
"ENSG00000235358.2",4.98458905871035,1.09361536427357,0.130565712952109,8.37597665992686,5.47677664157821e-17,2.20620922205558e-16,"SCMH1-DT"
"ENSG00000264956.2",2.05866696276755,3.1251806968663,0.373127967894234,8.37562703890412,5.49306127237024e-17,2.2125822526862e-16,"LOC105371597"
"ENSG00000259702.3",9.59090915995831,1.46804101598564,0.175309479050102,8.37399679663688,5.56962735470267e-17,2.24304382791746e-16,NA
"ENSG00000206579.9",11.2495244623229,1.50273274418394,0.179453470348982,8.37394083971509,5.57227403256139e-17,2.24392021441273e-16,"XKR4"
"ENSG00000235343.2",3.45020664691165,-2.83673962667613,0.338776425046466,-8.3734859244915,5.59383692128248e-17,2.25241325057163e-16,"LINC01665"
"ENSG00000121552.4",738.483219432604,1.20626338257273,0.14406108570449,8.37327704892574,5.60376512939114e-17,2.25618337047271e-16,"CSTA"
"ENSG00000244094.2",1.98944037315301,2.90745309607838,0.34723034487402,8.37326903883716,5.60414620824318e-17,2.25618337047271e-16,"SPRR2F"
"ENSG00000138115.14",55.5872615531914,-1.35303097657392,0.161602879138378,-8.37256726976589,5.63763217839287e-17,2.26947295028719e-16,"CYP2C8"
"ENSG00000250921.2",0.630902071715131,2.80002314462619,0.334436623256806,8.37235801916384,5.64765502647905e-17,2.27331582044152e-16,NA
"ENSG00000158874.11",2.02978580984435,1.90204603273411,0.227186264236128,8.37218763700083,5.6558291035234e-17,2.27641393028123e-16,"APOA2"
"ENSG00000226912.1",2.32768731601575,-1.33306084770778,0.159231896779903,-8.37182043714767,5.67348519408056e-17,2.28332760950392e-16,NA
"ENSG00000204044.6",4.97512174331178,1.40039403919674,0.167282763105512,8.37141862795184,5.6928677009943e-17,2.29074155815809e-16,"SLC12A5-AS1"
"ENSG00000227220.1",3.04552458555349,1.04481059691156,0.124828212079095,8.36998767754154,5.76242593710859e-17,2.31811623803107e-16,NA
"ENSG00000267192.1",4.6874569546343,-1.10320716470227,0.131805246373567,-8.36997915527217,5.76284270385184e-17,2.31811623803107e-16,NA
"ENSG00000277740.1",0.744113888646763,2.2210850404886,0.26536976881821,8.36977418482863,5.77287538746796e-17,2.32195604421546e-16,NA
"ENSG00000206603.1",2.6873327798031,1.41711825724502,0.169332333446188,8.36885802259004,5.81792974957307e-17,2.33968304914733e-16,"SNORA22B"
"ENSG00000261115.6",415.288152768323,1.38614650529456,0.165658020324971,8.36751823168819,5.8844421021715e-17,2.36583248061928e-16,"TMEM178B"
"ENSG00000227507.3",668.693336822882,1.2543638095261,0.149946526429524,8.36540758492104,5.99074703219207e-17,2.40776025051954e-16,"LTB"
"ENSG00000224963.3",5.08279887995237,1.18470098687639,0.141621328121671,8.36527239639062,5.99762012192561e-17,2.41031949059722e-16,NA
"ENSG00000231133.8",18.678924023073,-1.78856692322314,0.213896794804396,-8.36182199391416,6.17569773284168e-17,2.48063087757767e-16,"HAR1B"
"ENSG00000228124.1",1.59701366772257,1.29022740855664,0.154302785921982,8.36165984202646,6.18419358369591e-17,2.48383424093074e-16,NA
"ENSG00000228044.3",28.251986412293,-1.86185842404446,0.22268133630405,-8.36108878699323,6.21420555235529e-17,2.49567812173797e-16,"LOC101927787"
"ENSG00000251676.2",7.74280238041434,1.58330916585223,0.189371635326792,8.36085701599383,6.22642728811708e-17,2.50037589969212e-16,"SNHG27"
"ENSG00000250431.1",11.1370682572315,-3.96945972980889,0.474884527432803,-8.35878934878665,6.33651381864217e-17,2.54394118933818e-16,NA
"ENSG00000092054.13",6.51184533995247,1.93331364447188,0.231307907541013,8.35818223866422,6.36920053671726e-17,2.55684877510258e-16,"MYH7"
"ENSG00000233061.1",2.0683228745166,2.01555552220708,0.24118970200561,8.35672296721939,6.44844928614027e-17,2.587790971204e-16,"TTLL7-IT1"
"ENSG00000159263.16",314.492647007218,1.54522230485661,0.184986558078937,8.35315993174616,6.64605647273034e-17,2.66664278515012e-16,"SIM2"
"ENSG00000182912.6",22.6497140074256,1.32522860529376,0.158662122280982,8.35252035105679,6.68215473386885e-17,2.68067563551782e-16,NA
"ENSG00000271155.1",2.26877748718176,1.0148749580253,0.121539298963153,8.35017946197784,6.81593238465204e-17,2.73365321805636e-16,NA
"ENSG00000232727.2",7.88522506179208,1.32443137178662,0.158630551803649,8.34915693558191,6.875193604745e-17,2.75695726059094e-16,NA
"ENSG00000233242.3",5.07683447939978,1.02053098962979,0.122233683798788,8.34901606426027,6.88339762390521e-17,2.76001498773369e-16,"LOC105376034"
"ENSG00000204624.8",99.1021181913237,-1.28022329845148,0.153342609027318,-8.34877733313777,6.89732282153047e-17,2.76536601135298e-16,"DISP3"
"ENSG00000232403.1",1.34006052126196,1.35655292715015,0.162488468391899,8.34861046187191,6.90707292389506e-17,2.76904234150301e-16,"RPL27P5"
"ENSG00000287807.1",1.63649861584669,1.88559204363761,0.225879525294158,8.34777760924568,6.95593916607728e-17,2.7883983777129e-16,NA
"ENSG00000275040.1",0.686535449248232,1.83819036919326,0.220209965969747,8.347444045497,6.97560594774269e-17,2.79604707766669e-16,NA
"ENSG00000254708.1",2.99446914587294,1.21709465093351,0.145808364740474,8.34722104661023,6.98878444563389e-17,2.80109399780588e-16,NA
"ENSG00000196109.9",83.776873406654,-1.49481215520565,0.179079799223323,-8.34718467235678,6.99093637187229e-17,2.80172100819795e-16,"ZNF676"
"ENSG00000233718.8",8.16342958154896,1.4419276615553,0.172852572608904,8.34195083007415,7.30748401293933e-17,2.92636874475175e-16,"MYCNOS"
"ENSG00000174358.16",1.10607287374374,2.29071736932414,0.274630315204472,8.34109434575211,7.36061384162655e-17,2.94715022893069e-16,"SLC6A19"
"ENSG00000212961.4",2.40287811714293,1.30561057500175,0.156553131413121,8.33972826488173,7.44614460786625e-17,2.9811459819941e-16,NA
"ENSG00000227304.3",10.017517390138,-1.21773776264569,0.146079134255895,-8.33615128436144,7.67477139637661e-17,3.07113219416809e-16,NA
"ENSG00000286752.1",0.856835544325587,2.52379967411863,0.302759379639569,8.33599169453705,7.68513150798104e-17,3.07501985417932e-16,NA
"ENSG00000138684.9",12.3615120571624,1.86496886265045,0.223778053527798,8.33401146023813,7.81483563866231e-17,3.12639318037659e-16,"IL21"
"ENSG00000223795.2",0.736681162458252,2.27483069847892,0.272964224399796,8.33380529437844,7.82846282290084e-17,3.13158213770382e-16,NA
"ENSG00000241294.1",422.120830346082,1.59450911146863,0.191330670574107,8.33378729444761,7.82965369694283e-17,3.13179580478202e-16,"IGKV2-24"
"ENSG00000231475.3",472.326055746208,1.54959617298494,0.18594814519691,8.33348550663947,7.8496465833203e-17,3.13952945247669e-16,"IGHV4-30-2"
"ENSG00000153923.10",1.57194111140603,1.73362924764723,0.208046509465629,8.33289273682162,7.88906316727003e-17,3.15502981598127e-16,NA
"ENSG00000215841.3",8.25612359929053,-1.07997622921209,0.129628497343487,-8.33131796899865,7.99472886758128e-17,3.19654263690485e-16,"LOC124902709"
"ENSG00000224689.9",92.8292970893484,1.30764909748109,0.156961433409683,8.33102163426361,8.01476815554354e-17,3.20422743991788e-16,NA
"ENSG00000261610.1",2.16379423002656,1.12769151041767,0.135420786911381,8.32731470653494,8.26966950337316e-17,3.30447234462339e-16,NA
"ENSG00000163464.8",36.2327785122219,-1.50409431684993,0.180623400053197,-8.32723952935748,8.27492080281959e-17,3.30629366002562e-16,"CXCR1"
"ENSG00000252581.1",1.63656138430102,1.66936664373093,0.200503635425792,8.325867210267,8.37136042691467e-17,3.34426627023775e-16,"RNU6-1098P"
"ENSG00000177462.7",3.86353406676403,-1.60798348081465,0.193153853338125,-8.32488429832044,8.44111489756242e-17,3.3718499423694e-16,"OR2T8"
"ENSG00000273044.1",2.37186152811735,1.52305063170267,0.182997196979981,8.32280852842394,8.59031525009549e-17,3.43116143170537e-16,NA
"ENSG00000274443.4",7.51449243876772,-1.06923215713886,0.128475477990242,-8.32246101641335,8.6155462840383e-17,3.44095105231939e-16,"C8orf89"
"ENSG00000255734.1",1.40450503870013,1.15936512715009,0.139309963151763,8.32219821842238,8.63467519124224e-17,3.44830211745054e-16,NA
"ENSG00000232355.2",4.24921537707032,-1.58107198020921,0.19000139111665,-8.32137054848467,8.69519487624246e-17,3.47188945879071e-16,NA
"ENSG00000152932.8",114.240947304852,-1.32429230911302,0.159160699640095,-8.32047303202108,8.7612945614099e-17,3.49769655713649e-16,"RAB3C"
"ENSG00000250286.2",6.55318595163679,-1.10428199742304,0.132742216623252,-8.31899621321831,8.87113839351509e-17,3.5409556924044e-16,"LOC105371824"
"ENSG00000224658.1",0.763203604272176,2.77885865254723,0.334051787064817,8.31864627028037,8.89736506734404e-17,3.55053261896599e-16,NA
"ENSG00000224205.2",7.35845187678356,-1.24999852609524,0.150275164798187,-8.31806458355202,8.94112919339339e-17,3.56769833357335e-16,NA
"ENSG00000227060.7",7.36862885679845,1.12376981093802,0.13514223283015,8.31545984851681,9.13971843441864e-17,3.64541446120878e-16,"LINC00629"
"ENSG00000272311.1",0.515202536787739,3.09120139049858,0.371768700791085,8.31485109940893,9.18675390132851e-17,3.6638683055336e-16,"IFNL4P1"
"ENSG00000251537.4",4.93094986716192,1.22448005356786,0.147288102952633,8.31350278142729,9.2917842314192e-17,3.70544668542973e-16,NA
"ENSG00000288083.1",1.10523339690292,-2.1478928829602,0.258370537571945,-8.31322682200983,9.31342625192997e-17,3.71376668346671e-16,NA
"ENSG00000130055.14",47.7092927680771,1.44373455105041,0.173678655193943,8.31267693452729,9.35669930118732e-17,3.73039812369969e-16,"GDPD2"
"ENSG00000226051.8",20.2292244142715,1.14722564902751,0.138098597423827,8.3072939944977,9.79091563791252e-17,3.90057973287497e-16,"ZNF503-AS1"
"ENSG00000249199.2",3.2947921258825,2.92727003521556,0.352393294300782,8.30682672615506,9.82953208805019e-17,3.91563692826706e-16,NA
"ENSG00000198452.8",1.24303779173682,-1.8113927168894,0.218152955990158,-8.30331502347886,1.0124595429622e-16,4.03115623488675e-16,"OR14L1"
"ENSG00000072182.13",11.4359231714118,1.06019842751926,0.127694387093292,8.30262356594176,1.01837144963552e-16,4.05435626304635e-16,"ASIC4"
"ENSG00000287751.1",0.88565592018193,1.7429196979485,0.209925175655777,8.30257587020644,1.01878049705526e-16,4.05564617773388e-16,NA
"ENSG00000252680.1",2.40948918083148,-1.56445466946988,0.188448530554129,-8.301761042496,1.02579368865094e-16,4.08288320095963e-16,"RNA5SP449"
"ENSG00000250710.3",0.667467230895629,3.90078039901968,0.469897660309413,8.30134033110769,1.02943334953834e-16,4.09668598342942e-16,"OR7E99P"
"ENSG00000053438.11",100.907840462253,-1.08741894517648,0.130998023259396,-8.30103323790797,1.03209811325274e-16,4.10660515032818e-16,"NNAT"
"ENSG00000272070.1",51.0224961783384,1.01166605574749,0.121914809594545,8.29813916055,1.05754757630314e-16,4.20681275201599e-16,NA
"ENSG00000280425.2",2.39628227828416,1.26578518363099,0.152539045872757,8.29810607761938,1.05784204364274e-16,4.20763312496384e-16,NA
"ENSG00000237941.2",0.545224429571643,1.89754541130534,0.228684822961389,8.29764470913629,1.06195706684415e-16,4.22294418333862e-16,"KCNQ1DN"
"ENSG00000178772.7",22.6603398084534,-1.11494139071858,0.134416379281953,-8.29468400112066,1.08874232958826e-16,4.32693186691185e-16,"CPN2"
"ENSG00000229184.2",1.12254409897332,1.41803696304993,0.170999932357729,8.29261709930635,1.1078351668955e-16,4.40171101514295e-16,"ATP5PDP2"
"ENSG00000230425.1",0.725964584874948,1.76717674223962,0.213123432349384,8.29179937071679,1.11547968284757e-16,4.43134618760016e-16,NA
"ENSG00000258116.1",3.80666893701291,1.50532946415185,0.181554758419533,8.29132476204986,1.11994038125421e-16,4.4486961233544e-16,"PPIAP45"
"ENSG00000272472.1",6.04288630403383,-1.63101059450046,0.196727945785141,-8.29069092340238,1.12592507333361e-16,4.47209636615524e-16,NA
"ENSG00000105668.7",93.9382127120002,-1.79352025313352,0.216338978156968,-8.29032414044319,1.12940262307593e-16,4.48553534493394e-16,"UPK1A"
"ENSG00000113205.5",189.168447929757,1.11428937017076,0.134455579280894,8.28741638041569,1.15734912187083e-16,4.59423188001785e-16,"PCDHB3"
"ENSG00000147485.13",389.564891802106,-1.43829925044075,0.173574679528362,-8.28634253768411,1.16784131380558e-16,4.63448068050548e-16,"PXDNL"
"ENSG00000288082.1",0.698887507294824,1.92299021929418,0.232067532361337,8.28633889337017,1.16787708049645e-16,4.63448068050548e-16,"LOC124908011"
"ENSG00000262732.1",4.73515987425155,-1.02316105446906,0.123480934110021,-8.28598408202381,1.17136451142181e-16,4.64793305509834e-16,NA
"ENSG00000169509.6",2.63255601230079,3.84325534576521,0.463880098355491,8.28501882143681,1.18090408162602e-16,4.68539586825026e-16,"CRCT1"
"ENSG00000287020.1",1.57392769078178,-3.53431703727816,0.426607401817354,-8.28470631831964,1.18400890141492e-16,4.69732383375816e-16,NA
"ENSG00000286420.1",0.574016735765252,2.09569171910725,0.252985442705461,8.2838431203615,1.19262693720084e-16,4.73112060180489e-16,NA
"ENSG00000286625.1",1.21149868140577,2.05278020293134,0.247860599507169,8.28199482698322,1.2112885591227e-16,4.80435145295552e-16,NA
